decimalLongitude,decimalLatitude,agricultural,built,coast,forest,other,sand/heather,water,wetland,main_habitat
5.4,51.95,12.0691,2.1313,0.0,1.0105,1.2174,0.0297,2.4657999999999998,0.207,agricultural
5.45,51.95,11.2767,2.9269,0.0,1.454,2.1676,0.0,1.033,0.245,agricultural
5.5,51.95,8.8505,1.7937,0.0,5.092099999999999,1.2569,0.3852,1.7224,0.0166,agricultural
5.55,51.95,9.2754,3.5578,0.0,3.4222,1.9721,0.0406,0.8442999999999999,0.0,agricultural
5.6,51.95,14.9447,2.0159,0.0,0.45030000000000003,0.8488,0.0,0.5583,0.2929,agricultural
5.65,51.95,6.5329999999999995,6.722,0.0,1.1486,3.4401,0.0233,1.2221,0.0173,built
5.7,51.95,7.0306,3.6492,0.0,5.2918,2.1752,0.2099,0.7605,0.0,agricultural
5.75,51.95,7.4843,2.7884,0.0,3.8717,2.9065,0.9833,1.0346,0.0401,agricultural
5.8,51.95,5.8226,5.0624,0.0,4.426,2.5001,0.0934,1.2064,0.0,agricultural
5.85,51.95,4.3315,7.2013,0.0,1.9016,3.4718,0.0002,2.0461,0.1601,built
5.9,51.95,2.9090000000000003,9.3646,0.0,1.0050999999999999,3.9825000000000004,0.0005,1.8483,0.0,built
5.95,51.95,5.6098,8.037,0.0,0.6974,3.554,0.0014,1.1952,0.017,built
6.0,51.95,10.9806,3.8661,0.0,0.41200000000000003,1.9472,0.0247,1.8142,0.0672,agricultural
6.05,51.95,14.700600000000001,1.4074,0.0,0.1854,1.3394,0.0246,1.4538,0.0,agricultural
6.1,51.95,15.110500000000002,1.9651,0.0,0.7802,0.9779,0.0132,0.2662,0.0,agricultural
6.15,51.95,14.772699999999999,1.5049,0.0,1.6989,0.786,0.0,0.3505,0.0,agricultural
6.2,51.95,13.1433,2.8521,0.0,1.3353000000000002,1.3872,0.0,0.3866,0.0061,agricultural
6.25,51.95,5.4228,7.5602,0.0,3.0033000000000003,2.6710000000000003,0.0209,0.3722,0.0622,built
6.3,51.95,11.958,3.7557,0.0,1.3175000000000001,1.9528999999999999,0.0,0.1108,0.0171,agricultural
6.35,51.95,12.4451,1.1314,0.0,4.4715,0.7453000000000001,0.0949,0.1033,0.1205,agricultural
6.4,51.95,14.963000000000001,1.6594,0.0,1.3552,1.0321,0.0,0.10339999999999999,0.0,agricultural
6.45,51.95,15.4658,1.4619,0.0,0.7267,1.0503,0.0,0.29810000000000003,0.1103,agricultural
6.5,51.95,15.2044,1.5289,0.0,1.1,1.1099999999999999,0.0833,0.0824,0.0027,agricultural
6.55,51.95,11.7408,4.8372,0.0,0.6783,1.7270999999999999,0.0053,0.1241,0.0,agricultural
6.6,51.95,14.3381,1.2689,0.0,2.0032,0.9644,0.0507,0.0601,0.4286,agricultural
6.65,51.95,11.6481,1.3463,0.0,4.104,1.1135,0.1086,0.134,0.6581999999999999,agricultural
6.7,51.95,7.407900000000001,6.929,0.0,1.7133,2.5571,0.0258,0.4795,0.0,agricultural
6.75,51.95,12.891699999999998,0.8205,0.0,3.5568999999999997,1.5231,0.0669,0.0406,0.0864,agricultural
6.8,51.95,5.103899999999999,0.2618,0.0,2.04,0.2606,0.0013,0.0106,0.0382,agricultural
4.1,52.0,0.21430000000000002,0.5951,5.194500000000001,0.1478,0.1655,0.0,0.0282,0.0,coast
4.15,52.0,1.3289,9.2462,5.369199999999999,0.3563,1.1849,0.0011,0.5903,0.0,built
4.2,52.0,1.1604999999999999,13.1041,0.0287,1.0288,2.5787,0.001,1.1669,0.0215,built
4.25,52.0,1.5076999999999998,12.8492,0.0,0.0076,3.7327,0.0,0.9943,0.0,built
4.3,52.0,0.9868000000000001,10.0951,0.0,0.2894,6.4308000000000005,0.0027,1.2666,0.0212,built
4.35,52.0,1.8215,9.684,0.0,0.7594000000000001,5.1764,0.0041,1.5762,0.0685,built
4.4,52.0,4.5639,8.8886,0.0,1.6026,2.5408,0.0009,1.3346,0.1607,built
4.45,52.0,4.6421,8.5633,0.0,0.4345,4.0909,0.0,1.3606,0.0,built
4.5,52.0,3.5014,12.0018,0.0,0.23450000000000001,2.5006,0.0,0.8517000000000001,0.0,built
4.55,52.0,9.4942,5.9841,0.0,0.1723,2.0145,0.0027,1.4237,0.0,agricultural
4.6,52.0,9.4269,6.7361,0.0,0.0368,2.3392,0.0,0.5534,0.0,agricultural
4.65,52.0,6.6721,6.0116,0.0,0.19160000000000002,3.5177,0.0001,2.6957,0.0,agricultural
4.7,52.0,2.0809,7.9068,0.0,0.1111,3.4724999999999997,0.0026,5.4403,0.0761,built
4.75,52.0,10.665600000000001,1.6841,0.0,0.1216,1.0437,0.0128,4.9244,0.6397,agricultural
4.8,52.0,16.1281,1.3873,0.0,0.0649,0.6672,0.0,0.7626,0.0807,agricultural
4.85,52.0,14.3987,2.7406,0.0,0.0718,1.1143,0.0,0.7079000000000001,0.0561,agricultural
4.9,52.0,15.588099999999999,2.029,0.0,0.1109,0.5856,0.0,0.6016,0.1746,agricultural
4.95,52.0,15.737300000000001,2.1033,0.0,0.16349999999999998,0.8354,0.0,0.25020000000000003,0.0,agricultural
5.0,52.0,12.053599999999998,4.2854,0.0,0.5809000000000001,1.7138,0.0,0.445,0.0146,agricultural
5.05,52.0,3.2374000000000005,8.3814,0.0,0.5409,5.252800000000001,0.0011,1.6686999999999999,0.0051,built
5.1,52.0,7.6007,5.17,0.0,0.29910000000000003,3.5968,0.0063,2.4132,0.0079,agricultural
5.15,52.0,7.020600000000001,6.812,0.0,1.0622,3.1795,0.0066,0.9741,0.0388,agricultural
5.2,52.0,15.7593,1.9831,0.0,0.3775,0.8059,0.0,0.1412,0.0126,agricultural
5.25,52.0,13.3618,1.807,0.0,2.7378,0.8904,0.0,0.2781,0.0204,agricultural
5.3,52.0,8.0301,4.0025,0.0,4.638199999999999,2.2426,0.0014,0.1608,0.0236,agricultural
5.35,52.0,7.458099999999999,0.9417,0.0,9.4407,1.0459,0.1307,0.053700000000000005,0.0,forest
5.4,52.0,4.5468,2.1555,0.0,9.433399999999999,0.9891,1.1439,0.0323,0.7698,forest
5.45,52.0,4.6113,1.4556,0.0,10.4039,1.7748,0.791,0.0343,0.0063,forest
5.5,52.0,5.3879,5.3668,0.0,4.8317,2.6588,0.5529999999999999,0.18069999999999997,0.1213,agricultural
5.55,52.0,6.1695,8.7355,0.0,0.1547,2.8933,0.0,0.5981,0.5384,built
5.6,52.0,7.4802,8.0566,0.0,0.0984,3.0821,0.0,0.3534,0.0185,built
5.65,52.0,1.1072,9.5761,0.0,4.9205,3.1222,0.3329,0.0301,0.0,built
5.7,52.0,2.6734,0.3073,0.0,9.741,1.2368,5.1085,0.024300000000000002,0.0,forest
5.75,52.0,3.8554,0.7226,0.0,11.523900000000001,1.0401,1.9469,0.0032,0.0,forest
5.8,52.0,2.9868,0.3228,0.0,9.4579,3.0654000000000003,3.2508,0.0068,0.0,forest
5.85,52.0,3.7021,1.485,0.0,11.140600000000001,2.3124,0.4266,0.0211,0.0,forest
5.9,52.0,1.9993,2.2608,0.0,8.3049,3.4942,2.7578,0.0086,0.268,forest
5.95,52.0,0.766,1.3554,0.0,9.0487,1.151,6.730899999999999,0.036899999999999995,0.0,forest
6.0,52.0,2.5164,1.9648,0.0,9.4978,1.1562000000000001,3.6594,0.29460000000000003,0.0,forest
6.05,52.0,7.014600000000001,1.1783,0.0,6.8706,1.846,0.0399,2.1359,0.0072,agricultural
6.1,52.0,11.6813,3.0106,0.0,0.54,1.2418,0.0,2.5133,0.1021,agricultural
6.15,52.0,14.6086,1.405,0.0,0.8245,1.4299,0.0,0.6247,0.1978,agricultural
6.2,52.0,14.0487,1.3926,0.0,2.5427999999999997,0.9803,0.0305,0.0968,0.0,agricultural
6.25,52.0,15.4237,1.9406,0.0,0.8613999999999999,0.7945,0.0,0.0612,0.0089,agricultural
6.3,52.0,13.5448,3.0473,0.0,1.0128,1.4064999999999999,0.0,0.0796,0.0,agricultural
6.35,52.0,9.9544,1.6471,0.0,5.3507,1.8634,0.2496,0.0173,0.0086,agricultural
6.4,52.0,15.6539,1.1922,0.0,1.1566,0.9594,0.0094,0.09870000000000001,0.0209,agricultural
6.45,52.0,16.216,1.2405,0.0,0.7291,0.6954,0.0279,0.136,0.046,agricultural
6.5,52.0,16.0805,1.3199,0.0,0.6416999999999999,0.8377,0.0293,0.1101,0.0738,agricultural
6.55,52.0,14.7785,1.7621,0.0,1.0833,1.3192,0.0234,0.12310000000000001,0.0012,agricultural
6.6,52.0,12.0428,3.124,0.0,1.5802,2.041,0.0017,0.1927,0.1092,agricultural
6.65,52.0,14.8302,1.0498,0.0,1.4851,0.5436000000000001,0.0,0.2599,0.0,agricultural
6.7,52.0,11.0503,0.7945,0.0,1.4087,0.4686,0.0297,0.050100000000000006,0.021,agricultural
6.75,52.0,4.7461,0.2859,0.0,0.9344,0.27,0.0013,0.013500000000000002,0.0072,agricultural
4.15,52.05,0.0128,0.0,2.5813,0.0399,0.0047,0.0,0.0005,0.0,coast
4.2,52.05,0.3155,3.1797,7.7856000000000005,1.059,2.3747,0.0003,0.2564,0.0,coast
4.25,52.05,0.0,11.7868,0.9112,0.5317999999999999,5.2846,0.0073,0.5483,0.0,built
4.3,52.05,0.28509999999999996,12.6543,0.0,1.1075,4.3254,0.0095,0.6881,0.0,built
4.35,52.05,0.9722999999999999,9.6378,0.0,0.1679,7.1971,0.0012,1.0943,0.0,built
4.4,52.05,8.1527,3.8788,0.0,0.41190000000000004,3.8571,0.0,2.5924,0.1762,agricultural
4.45,52.05,8.555,5.7102,0.0,0.1164,3.8486,0.0,0.8406,0.0,agricultural
4.5,52.05,6.8292,6.821,0.0,0.5269,2.8307,0.0163,2.0436,0.0014,agricultural
4.55,52.05,12.548,2.0002,0.0,1.721,2.4926,0.0,0.3084,0.0,agricultural
4.6,52.05,11.495800000000001,4.0111,0.0,1.291,1.5095,0.0,0.7607999999999999,0.0,agricultural
4.65,52.05,9.7205,5.0672,0.0,0.101,1.6591,0.0,2.5191000000000003,0.0036,agricultural
4.7,52.05,11.595699999999999,3.1397,0.0,0.3735,2.2416,0.0061,1.6704,0.0432,agricultural
4.75,52.05,13.557,2.3536,0.0,0.0756,1.5628,0.0,1.5194,0.0,agricultural
4.8,52.05,15.384599999999999,1.6826,0.0,0.0584,1.2994999999999999,0.0,0.6289,0.0139,agricultural
4.85,52.05,9.671899999999999,5.4803,0.0,0.4508,2.6751,0.0013,0.773,0.0189,agricultural
4.9,52.05,12.2343,3.3702,0.0,0.35100000000000003,1.821,0.0097,1.1432,0.1383,agricultural
4.95,52.05,13.015099999999999,3.5933,0.0,0.1399,1.6388,0.0,0.679,0.0042,agricultural
5.0,52.05,8.5714,5.7822,0.0,0.18359999999999999,3.7496,0.0,0.7814,0.0,agricultural
5.05,52.05,3.2632,8.6456,0.0,0.3183,5.532,0.0021,1.3072000000000001,0.0,built
5.1,52.05,0.5876,11.2618,0.0,0.1113,6.118,0.0,0.9873999999999999,0.0,built
5.15,52.05,9.05,3.1609,0.0,1.6839,4.5149,0.0,0.6072,0.0515,agricultural
5.2,52.05,6.2861,7.1594,0.0,1.9898,3.3148999999999997,0.0008,0.31689999999999996,0.0061,built
5.25,52.05,1.0639,5.2346,0.0,8.061,3.5423,1.0701,0.0811,0.0148,forest
5.3,52.05,0.7685000000000001,0.681,0.0,13.889600000000002,2.5367,1.0595,0.1304,0.0064,forest
5.35,52.05,4.0477,1.7047,0.0,8.430900000000001,3.2984,1.3941,0.1611,0.0339,forest
5.4,52.05,10.9299,3.7837,0.0,2.1485000000000003,1.9722,0.0045,0.1889,0.0172,agricultural
5.45,52.05,12.3406,3.345,0.0,1.7942,1.3979,0.0047,0.1862,0.0088,agricultural
5.5,52.05,13.0936,2.5607,0.0,2.066,1.029,0.0603,0.1565,0.0994,agricultural
5.55,52.05,14.1842,2.9158,0.0,0.6792,1.13,0.0,0.10719999999999999,0.0494,agricultural
5.6,52.05,9.7598,4.9242,0.0,1.9815,2.3362,0.0325,0.035399999999999994,0.0,agricultural
5.65,52.05,4.8887,1.429,0.0,9.4985,1.9895,1.2589,0.0075,0.0,forest
5.7,52.05,2.4566,0.4565,0.0,11.125599999999999,0.8541000000000001,4.146100000000001,0.023,0.0035,forest
5.75,52.05,1.1802,0.4103,0.0,11.357099999999999,1.4223,4.7004,0.0009,0.0,forest
5.8,52.05,1.365,0.0206,0.0,7.4559999999999995,0.6381,9.5506,0.0,0.037,sand/heather
5.85,52.05,5.4929,0.1067,0.0,5.494199999999999,1.2888,6.1462,0.002,0.5393,sand/heather
5.9,52.05,1.4599,0.0549,0.0,8.6937,0.6682,8.1892,0.0021,0.0011,forest
5.95,52.05,1.5652,0.0166,0.0,13.271799999999999,0.4097,3.8026999999999997,0.0044,0.0,forest
6.0,52.05,0.203,0.1682,0.0,15.116900000000001,1.2305000000000001,2.3487,0.0028,0.0,forest
6.05,52.05,4.8103,3.1178,0.0,8.3376,2.5841,0.0926,0.1259,0.0,forest
6.1,52.05,10.9839,2.5573,0.0,3.2680000000000002,1.6914,0.0133,0.5344,0.0224,agricultural
6.15,52.05,14.1548,2.6943,0.0,0.3133,1.0683,0.0,0.7823,0.0554,agricultural
6.2,52.05,15.398699999999998,1.4217,0.0,1.2223,0.5905999999999999,0.0,0.4152,0.0218,agricultural
6.25,52.05,14.8395,1.2619,0.0,2.2354,0.5556,0.0,0.1771,0.0,agricultural
6.3,52.05,13.3025,1.9745,0.0,2.7462999999999997,0.9117000000000001,0.0,0.1099,0.0259,agricultural
6.35,52.05,11.7758,0.9727,0.0,4.0474,2.1215,0.0043,0.1465,0.0019,agricultural
6.4,52.05,10.3656,1.3816,0.0,5.6858,1.3655,0.0619,0.19369999999999998,0.0147,agricultural
6.45,52.05,13.4729,2.4189,0.0,1.6576,1.4097,0.0,0.1126,0.0,agricultural
6.5,52.05,15.1677,0.8735,0.0,1.8977,0.9046000000000001,0.0012,0.17359999999999998,0.0516,agricultural
6.55,52.05,15.347900000000001,1.6959,0.0,1.0913,0.847,0.0,0.06470000000000001,0.0238,agricultural
6.6,52.05,12.9909,3.0909,0.0,0.9621999999999999,1.8365,0.0036,0.186,0.0,agricultural
6.65,52.05,13.7446,1.6331,0.0,1.2949,0.8911,0.0525,0.0733,0.1218,agricultural
6.7,52.05,7.0141,0.6723,0.0,0.9905999999999999,0.5105999999999999,0.0232,0.1235,0.0487,agricultural
4.2,52.1,0.0,0.0,0.9459,0.0,0.0,0.0,0.0,0.0,coast
4.25,52.1,0.0001,2.3566,6.2094000000000005,0.1957,1.0201,0.0,0.0747,0.0,coast
4.3,52.1,0.3172,1.435,8.073,6.119,1.8301,0.0004,0.5887,0.411,coast
4.35,52.1,4.3,3.9974,1.1317,6.4091000000000005,2.8545,0.0,0.3523,0.0031,forest
4.4,52.1,8.038,4.3205,0.0,2.7884,2.3834,0.0,1.452,0.0669,agricultural
4.45,52.1,7.2891,5.0935,0.0,0.5439,3.9264,0.0105,2.1859,0.0,agricultural
4.5,52.1,12.2669,3.6209,0.0,0.1093,2.2427,0.0,0.7857,0.024,agricultural
4.55,52.1,15.4535,1.9172,0.0,0.0722,1.0684,0.0,0.5231,0.0125,agricultural
4.6,52.1,10.003400000000001,5.4011,0.0,0.2193,2.1898,0.0003,1.1729,0.0608,agricultural
4.65,52.1,6.059699999999999,6.4332,0.0,0.045200000000000004,4.5653,0.0044,1.6129,0.3286,built
4.7,52.1,15.3968,1.4477,0.0,0.117,1.1321999999999999,0.0,0.9368,0.0183,agricultural
4.75,52.1,10.9764,1.4446,0.0,0.506,0.4615,0.0,3.1738,2.486,agricultural
4.8,52.1,15.2655,0.9303,0.0,0.3241,0.4564,0.0,1.0495,1.0213,agricultural
4.85,52.1,14.9888,1.3395,0.0,0.141,0.7117,0.0,1.8218,0.0444,agricultural
4.9,52.1,16.2666,0.8425,0.0,0.1572,0.7085,0.0,1.0762,0.0005,agricultural
4.95,52.1,14.1698,1.3934,0.0,0.9007,1.8521,0.0,0.6544000000000001,0.0773,agricultural
5.0,52.1,3.3116,8.7127,0.0,0.4895,4.526199999999999,0.0284,1.9676,0.0104,built
5.05,52.1,2.8470000000000004,8.3221,0.0,1.0944,3.9954,0.027,2.6947,0.0676,built
5.1,52.1,7.7025999999999994,6.0623,0.0,1.1264999999999998,3.3599,0.0,0.6861999999999999,0.1075,agricultural
5.15,52.1,7.4677999999999995,4.9312,0.0,3.5141,2.7824,0.0165,0.3385,0.0,agricultural
5.2,52.1,0.9187000000000001,6.0641,0.0,7.0974,4.5747,0.33819999999999995,0.045899999999999996,0.0117,forest
5.25,52.1,2.4827,4.0386,0.0,7.755,3.6921,1.069,0.0091,0.0,forest
5.3,52.1,0.3222,2.9345,0.0,7.4393,2.68,5.6603,0.0123,0.0,forest
5.35,52.1,1.5714000000000001,3.7327,0.0,7.6205,3.3651,2.4282999999999997,0.0467,0.3167,forest
5.4,52.1,8.5512,6.0749,0.0,1.3672,2.5063,0.0,0.5029,0.0394,agricultural
5.45,52.1,14.689599999999999,1.7459,0.0,1.9252,0.5765,0.0388,0.042,0.034,agricultural
5.5,52.1,14.695199999999998,1.7141,0.0,1.6412,0.9074,0.0,0.06,0.027299999999999998,agricultural
5.55,52.1,9.1317,6.2552,0.0,1.1612,2.2101,0.0037,0.28959999999999997,0.0,agricultural
5.6,52.1,13.585,3.4883,0.0,0.8258,1.0821,0.0,0.0616,0.0049,agricultural
5.65,52.1,12.4512,2.6057,0.0,2.4544,0.8394,0.6611,0.032900000000000006,0.0019,agricultural
5.7,52.1,13.861,3.1129,0.0,0.7464999999999999,1.2136,0.0848,0.0292,0.0,agricultural
5.75,52.1,3.3544,1.7658,0.0,8.0585,1.2682,4.5401,0.0279,0.0302,forest
5.8,52.1,0.6188,0.0354,0.0,11.0217,0.5455,6.709099999999999,0.0516,0.0692,forest
5.85,52.1,1.43,0.9335,0.0,13.9815,1.4364,1.2612,0.0043,0.0013,forest
5.9,52.1,0.5997,0.1046,0.0,15.825,1.6654,0.8493,0.0022,0.0,forest
5.95,52.1,0.369,0.4652,0.0,15.496500000000001,1.8091,0.9037000000000001,0.0041,0.0012,forest
6.0,52.1,6.8779,2.2125,0.0,5.981400000000001,3.5881999999999996,0.020399999999999998,0.3678,0.0,agricultural
6.05,52.1,13.6803,3.0878,0.0,0.8144,1.0702,0.0074,0.1303,0.2586,agricultural
6.1,52.1,13.229700000000001,1.2833,0.0,3.6518,0.6824,0.0,0.1201,0.0807,agricultural
6.15,52.1,12.8799,3.0104,0.0,0.37929999999999997,1.8824,0.001,0.8817999999999999,0.0138,agricultural
6.2,52.1,7.5294,6.4952,0.0,0.859,3.1702,0.003,0.9686999999999999,0.0225,agricultural
6.25,52.1,12.635,1.5113,0.0,3.7277000000000005,1.0128,0.0005,0.1449,0.0179,agricultural
6.3,52.1,6.152200000000001,2.0914,0.0,9.0074,1.2524,0.4289,0.0876,0.0286,forest
6.35,52.1,10.4877,0.9142,0.0,5.0995,2.3586,0.0767,0.1026,0.0095,agricultural
6.4,52.1,12.4303,1.2331,0.0,4.0762,1.2359,0.0203,0.0416,0.0117,agricultural
6.45,52.1,14.491,0.9939,0.0,2.3083,0.7459,0.0941,0.24059999999999998,0.1743,agricultural
6.5,52.1,12.0266,3.8282,0.0,0.9567,1.6579000000000002,0.004399999999999999,0.5676,0.0082,agricultural
6.55,52.1,14.6429,1.6017,0.0,1.5836999999999999,0.9856,0.0074,0.2081,0.02,agricultural
6.6,52.1,11.8301,4.1764,0.0,1.2987,1.4978,0.0003,0.2464,0.0,agricultural
6.65,52.1,12.4937,1.5297,0.0,3.2708000000000004,1.2643,0.085,0.21330000000000002,0.1926,agricultural
6.7,52.1,11.2099,1.1293,0.0,4.6421,1.4538000000000002,0.228,0.2188,0.167,agricultural
6.75,52.1,6.5016,0.4985,0.0,1.911,0.3847,0.4496,0.0494,3.4499,agricultural
6.8,52.1,9.378200000000001,0.8143,0.0,0.8892,0.6520999999999999,0.0512,0.0686,0.0516,agricultural
6.85,52.1,2.5599,0.1121,0.0,1.5564,0.3125,0.0532,0.0536,0.2888,agricultural
4.3,52.15,0.0,0.0033,4.8219,0.2316,0.0056,0.0,0.0057,0.0023,coast
4.35,52.15,0.3663,0.6604,12.9787,2.2398,1.1715,0.0,0.2683,0.2543,coast
4.4,52.15,5.496,7.157,1.1943,0.5469,3.1233,0.0054,1.4881,0.0163,built
4.45,52.15,0.6509,11.8043,0.0,0.2706,4.7318,0.0016,1.4648,0.1022,built
4.5,52.15,5.543799999999999,6.801,0.0,0.2118,3.3345000000000002,0.0038,3.0986000000000002,0.0331,built
4.55,52.15,14.579099999999999,1.4065,0.0,0.1021,1.6339,0.0,1.29,0.017,agricultural
4.6,52.15,11.1551,3.3693,0.0,0.059300000000000005,1.1495,0.0,3.1918999999999995,0.1044,agricultural
4.65,52.15,13.688799999999999,1.8052,0.0,0.0417,1.3422,0.0,2.0662,0.0814,agricultural
4.7,52.15,10.587900000000001,4.0295,0.0,0.0742,2.0434,0.0,2.2906,0.0004,agricultural
4.75,52.15,13.8244,2.6834,0.0,0.019700000000000002,1.0434999999999999,0.0,1.0608,0.3949,agricultural
4.8,52.15,9.942200000000001,1.1808,0.0,0.4365,0.9612,0.0,3.4443,3.0636,agricultural
4.85,52.15,13.0217,1.8781,0.0,0.3106,1.6555,0.0,1.9573,0.2041,agricultural
4.9,52.15,14.870800000000001,1.255,0.0,0.1554,0.8589,0.0,1.8117999999999999,0.0741,agricultural
4.95,52.15,12.925900000000002,2.2151,0.0,0.4011,2.1061,0.0,1.3386,0.0386,agricultural
5.0,52.15,8.5935,1.8808,0.0,1.5497,1.2808,0.0,5.2744,0.4486,agricultural
5.05,52.15,5.3122,0.9144,0.0,1.4975999999999998,0.7638,0.0038,9.539100000000001,0.9955,water
5.1,52.15,12.9407,1.4467,0.0,1.1572,1.238,0.0,1.0763,1.1727,agricultural
5.15,52.15,7.6785,2.3066,0.0,6.689500000000001,1.5656,0.6856,0.06359999999999999,0.0365,agricultural
5.2,52.15,2.886,0.8359,0.0,12.3008,2.1421,0.7269,0.08,0.0512,forest
5.25,52.15,2.6719,6.2002,0.0,6.6714,2.5061999999999998,0.697,0.1653,0.1133,forest
5.3,52.15,11.109499999999999,3.2721,0.0,2.0178000000000003,1.972,0.2829,0.3598,0.0042,agricultural
5.35,52.15,3.0276,11.1115,0.0,0.19479999999999997,4.1425,0.0005,0.5774,0.0,built
5.4,52.15,4.0876,8.8283,0.0,0.9808,4.493,0.0,0.5954,0.0254,built
5.45,52.15,11.2767,4.5147,0.0,0.8798999999999999,1.9671999999999998,0.0,0.3582,0.0171,agricultural
5.5,52.15,12.7057,1.9065,0.0,2.8589,1.2063,0.0105,0.065,0.2777,agricultural
5.55,52.15,11.0134,4.1433,0.0,1.5932,1.5946,0.0392,0.0718,0.5711999999999999,agricultural
5.6,52.15,8.8813,4.7181,0.0,1.5252,3.4128,0.0232,0.42279999999999995,0.0445,agricultural
5.65,52.15,11.7392,2.8892,0.0,1.6584,2.5867,0.1323,0.0201,0.0,agricultural
5.7,52.15,2.2672,1.3634,0.0,11.1175,0.881,3.3045,0.0058,0.0886,forest
5.75,52.15,1.2732999999999999,0.3364,0.0,10.0822,0.8153,6.5177,0.0017,0.0,forest
5.8,52.15,0.3841,0.1358,0.0,7.6071,0.4665,10.3443,0.0023,0.0854,sand/heather
5.85,52.15,0.2145,0.027,0.0,14.8094,0.7161,3.2582,0.0014,0.0004,forest
5.9,52.15,1.4421000000000002,3.2756,0.0,10.8666,2.6371,0.7886,0.0188,0.0,forest
5.95,52.15,5.0589,7.9887,0.0,1.6652,4.1168,0.0,0.19549999999999998,0.0,built
6.0,52.15,11.2517,3.4441,0.0,1.3265,2.7651999999999997,0.0046,0.2209,0.013,agricultural
6.05,52.15,13.2571,2.1797,0.0,1.8697,1.3031000000000001,0.0393,0.35760000000000003,0.0213,agricultural
6.1,52.15,11.2302,1.749,0.0,4.0929,1.4881,0.0457,0.2548,0.16670000000000001,agricultural
6.15,52.15,14.385,1.5565,0.0,0.5541,0.5369,0.0091,1.9374000000000002,0.0499,agricultural
6.2,52.15,8.7185,3.6921,0.0,3.6776,2.5221999999999998,0.0,0.4172,0.0,agricultural
6.25,52.15,11.4919,1.0429,0.0,4.4968,1.1147,0.3401,0.3407,0.1994,agricultural
6.3,52.15,14.5591,1.4558,0.0,1.8329,0.7951999999999999,0.0,0.36200000000000004,0.0211,agricultural
6.35,52.15,13.0036,2.8077,0.0,1.4716,1.3432,0.0,0.3833,0.019200000000000002,agricultural
6.4,52.15,9.2282,3.7094,0.0,4.2915,1.2632999999999999,0.0188,0.4404,0.0769,agricultural
6.45,52.15,15.8693,1.1947,0.0,0.8133,0.7721,0.0039,0.3735,0.0014,agricultural
6.5,52.15,14.1538,1.045,0.0,2.5328,0.9805,0.0059,0.28250000000000003,0.0263,agricultural
6.55,52.15,14.311000000000002,1.0976,0.0,2.0579,1.1789,0.036,0.2039,0.1427,agricultural
6.6,52.15,13.4796,1.2914,0.0,2.5845000000000002,0.8089,0.0305,0.0959,0.7377,agricultural
6.65,52.15,15.8997,1.3333,0.0,0.9931,0.7548999999999999,0.005,0.0431,0.0,agricultural
6.7,52.15,10.3056,5.988,0.0,0.8871,1.6717,0.0011,0.099,0.0761,agricultural
6.75,52.15,9.7494,1.7643,0.0,3.1418999999999997,2.5803,0.10210000000000001,0.0618,1.6291,agricultural
6.8,52.15,10.6755,1.0693,0.0,4.2951,1.3817000000000002,0.49589999999999995,0.4157,0.6953,agricultural
6.85,52.15,8.1311,4.1425,0.0,2.1332,2.371,0.0283,0.2034,0.3358,agricultural
6.9,52.15,5.2137,1.1906,0.0,1.415,0.6007,0.0,0.031200000000000002,0.2337,agricultural
6.95,52.15,0.7746,0.0555,0.0,0.1566,0.0574,0.0039,0.0116,0.4465,agricultural
4.35,52.2,0.002,0.4277,3.8864,0.0,0.0619,0.0,0.0005,0.0,coast
4.4,52.2,1.8872,7.3429,6.0083,0.08800000000000001,2.606,0.004,0.3419,0.0,built
4.45,52.2,9.206999999999999,5.5487,0.0,1.0612,2.5241000000000002,0.0,0.6573,0.0068,agricultural
4.5,52.2,10.1845,4.6606,0.0,0.3306,1.5755,0.0,2.2314,0.0253,agricultural
4.55,52.2,12.3681,2.4753,0.0,0.2039,1.3178,0.0,2.6359,0.0045,agricultural
4.6,52.2,12.1865,3.3723,0.0,0.10429999999999999,2.315,0.0,1.0278,0.0,agricultural
4.65,52.2,11.5214,2.1578,0.0,0.0523,1.5232,0.0,3.1148,0.6369,agricultural
4.7,52.2,8.7433,2.4934,0.0,0.2687,0.8799,0.0,6.47,0.1502,agricultural
4.75,52.2,10.368699999999999,6.0234,0.0,0.0374,1.2222,0.0,1.3561,0.0,agricultural
4.8,52.2,9.571,5.121,0.0,0.11030000000000001,2.1367000000000003,0.0,1.9261000000000001,0.1386,agricultural
4.85,52.2,12.461100000000002,4.7716,0.0,0.028599999999999997,1.2158,0.0,0.5195,0.0103,agricultural
4.9,52.2,8.637899999999998,2.1798,0.0,0.3858,1.2487,0.0,5.9179,0.6329,agricultural
4.95,52.2,10.197600000000001,1.1756,0.0,0.2354,1.3416,0.0011,5.9455,0.1105,agricultural
5.0,52.2,10.2438,2.1878,0.0,0.7635,1.8544,0.0,3.888,0.07,agricultural
5.05,52.2,5.0535000000000005,1.0679,0.0,2.6415,0.6638,0.0045,8.6568,0.9162,water
5.1,52.2,7.069100000000001,4.148,0.0,3.8737999999999997,2.4954,0.0098,1.1432,0.2663,agricultural
5.15,52.2,0.28580000000000005,10.8852,0.0,3.5336,2.3004,1.8452,0.1051,0.0465,built
